# Table format: 1D
    0.00000000000000e+000     0.00000000000000e+000 
    1.00000000000000e+003     1.29000000000000e+002 
    1.50000000000000e+003     1.61000000000000e+002 
    2.00000000000000e+003     1.86000000000000e+002 
    2.50000000000000e+003     1.86000000000000e+002 
    3.00000000000000e+003     1.72000000000000e+002 
